T_final,replication,n_train,n_test,c0_death,epsilon_selection,stage,n_admissible_treatments,percentage
12,9,2000,1000,-12.0,0.3,9,2,6.3
12,9,2000,1000,-12.0,0.3,9,3,5.3
12,9,2000,1000,-12.0,0.3,9,4,4.5
12,9,2000,1000,-12.0,0.3,9,5,4.3
12,9,2000,1000,-12.0,0.3,9,6,4.1
12,9,2000,1000,-12.0,0.3,9,7,2.3
12,9,2000,1000,-12.0,0.3,9,8,1.5
12,9,2000,1000,-12.0,0.3,9,9,2.1
12,9,2000,1000,-12.0,0.3,9,10,61.8
12,9,2000,1000,-12.0,0.3,10,1,4.9
12,9,2000,1000,-12.0,0.3,10,2,6.9
12,9,2000,1000,-12.0,0.3,10,3,6.0
12,9,2000,1000,-12.0,0.3,10,4,4.8
12,9,2000,1000,-12.0,0.3,10,5,3.1
12,9,2000,1000,-12.0,0.3,10,6,3.1
12,9,2000,1000,-12.0,0.3,10,7,1.9
12,9,2000,1000,-12.0,0.3,10,8,2.0
12,9,2000,1000,-12.0,0.3,10,9,3.4
12,9,2000,1000,-12.0,0.3,10,10,63.9
12,9,2000,1000,-12.0,0.3,11,1,3.7
12,9,2000,1000,-12.0,0.3,11,2,3.1
12,9,2000,1000,-12.0,0.3,11,3,3.4
12,9,2000,1000,-12.0,0.3,11,4,3.4
12,9,2000,1000,-12.0,0.3,11,5,2.6
12,9,2000,1000,-12.0,0.3,11,6,1.9
12,9,2000,1000,-12.0,0.3,11,7,2.4
12,9,2000,1000,-12.0,0.3,11,8,2.5
12,9,2000,1000,-12.0,0.3,11,9,1.2
12,9,2000,1000,-12.0,0.3,11,10,75.8
12,10,2000,1000,-12.0,0.3,0,2,4.7
12,10,2000,1000,-12.0,0.3,0,3,40.0
12,10,2000,1000,-12.0,0.3,0,4,25.7
12,10,2000,1000,-12.0,0.3,0,5,9.5
12,10,2000,1000,-12.0,0.3,0,6,7.5
12,10,2000,1000,-12.0,0.3,0,7,4.7
12,10,2000,1000,-12.0,0.3,0,8,2.6
12,10,2000,1000,-12.0,0.3,0,9,1.3
12,10,2000,1000,-12.0,0.3,0,10,4.0
12,10,2000,1000,-12.0,0.3,1,2,7.2
12,10,2000,1000,-12.0,0.3,1,3,13.0
12,10,2000,1000,-12.0,0.3,1,4,9.6
12,10,2000,1000,-12.0,0.3,1,5,7.1
12,10,2000,1000,-12.0,0.3,1,6,7.1
12,10,2000,1000,-12.0,0.3,1,7,5.5
12,10,2000,1000,-12.0,0.3,1,8,2.2
12,10,2000,1000,-12.0,0.3,1,9,1.1
12,10,2000,1000,-12.0,0.3,1,10,47.2
12,10,2000,1000,-12.0,0.3,2,1,0.5
12,10,2000,1000,-12.0,0.3,2,2,10.6
12,10,2000,1000,-12.0,0.3,2,3,13.5
12,10,2000,1000,-12.0,0.3,2,4,11.2
12,10,2000,1000,-12.0,0.3,2,5,11.0
12,10,2000,1000,-12.0,0.3,2,6,7.1
12,10,2000,1000,-12.0,0.3,2,7,4.3
12,10,2000,1000,-12.0,0.3,2,8,3.8
12,10,2000,1000,-12.0,0.3,2,9,2.1
12,10,2000,1000,-12.0,0.3,2,10,35.9
12,10,2000,1000,-12.0,0.3,3,1,7.2
12,10,2000,1000,-12.0,0.3,3,2,14.6
12,10,2000,1000,-12.0,0.3,3,3,8.1
12,10,2000,1000,-12.0,0.3,3,4,8.1
12,10,2000,1000,-12.0,0.3,3,5,6.4
12,10,2000,1000,-12.0,0.3,3,6,4.8
12,10,2000,1000,-12.0,0.3,3,7,3.6
12,10,2000,1000,-12.0,0.3,3,8,3.5
12,10,2000,1000,-12.0,0.3,3,9,1.6
12,10,2000,1000,-12.0,0.3,3,10,42.1
12,10,2000,1000,-12.0,0.3,4,1,15.3
12,10,2000,1000,-12.0,0.3,4,2,8.8
12,10,2000,1000,-12.0,0.3,4,3,7.5
12,10,2000,1000,-12.0,0.3,4,4,4.4
12,10,2000,1000,-12.0,0.3,4,5,3.6
12,10,2000,1000,-12.0,0.3,4,6,2.4
12,10,2000,1000,-12.0,0.3,4,7,1.5
12,10,2000,1000,-12.0,0.3,4,8,1.5
12,10,2000,1000,-12.0,0.3,4,9,0.7
12,10,2000,1000,-12.0,0.3,4,10,54.3
12,10,2000,1000,-12.0,0.3,5,1,14.4
12,10,2000,1000,-12.0,0.3,5,2,9.0
12,10,2000,1000,-12.0,0.3,5,3,7.7
12,10,2000,1000,-12.0,0.3,5,4,5.6
12,10,2000,1000,-12.0,0.3,5,5,3.4
12,10,2000,1000,-12.0,0.3,5,6,1.8
12,10,2000,1000,-12.0,0.3,5,7,1.6
12,10,2000,1000,-12.0,0.3,5,8,1.2
12,10,2000,1000,-12.0,0.3,5,9,0.9
12,10,2000,1000,-12.0,0.3,5,10,54.4
12,10,2000,1000,-12.0,0.3,6,1,12.3
12,10,2000,1000,-12.0,0.3,6,2,8.4
12,10,2000,1000,-12.0,0.3,6,3,6.7
12,10,2000,1000,-12.0,0.3,6,4,5.6
12,10,2000,1000,-12.0,0.3,6,5,4.0
12,10,2000,1000,-12.0,0.3,6,6,3.6
12,10,2000,1000,-12.0,0.3,6,7,2.1
12,10,2000,1000,-12.0,0.3,6,8,1.5
12,10,2000,1000,-12.0,0.3,6,9,0.8
12,10,2000,1000,-12.0,0.3,6,10,55.0
12,10,2000,1000,-12.0,0.3,7,1,13.9
12,10,2000,1000,-12.0,0.3,7,2,9.5
12,10,2000,1000,-12.0,0.3,7,3,7.0
12,10,2000,1000,-12.0,0.3,7,4,7.4
12,10,2000,1000,-12.0,0.3,7,5,5.9
12,10,2000,1000,-12.0,0.3,7,6,4.8
12,10,2000,1000,-12.0,0.3,7,7,3.5
12,10,2000,1000,-12.0,0.3,7,8,2.5
12,10,2000,1000,-12.0,0.3,7,9,1.4
12,10,2000,1000,-12.0,0.3,7,10,44.1
12,10,2000,1000,-12.0,0.3,8,1,11.7
12,10,2000,1000,-12.0,0.3,8,2,9.6
12,10,2000,1000,-12.0,0.3,8,3,8.3
12,10,2000,1000,-12.0,0.3,8,4,6.5
12,10,2000,1000,-12.0,0.3,8,5,4.3
12,10,2000,1000,-12.0,0.3,8,6,4.6
12,10,2000,1000,-12.0,0.3,8,7,2.3
12,10,2000,1000,-12.0,0.3,8,8,1.5
12,10,2000,1000,-12.0,0.3,8,9,1.0
12,10,2000,1000,-12.0,0.3,8,10,50.2
12,10,2000,1000,-12.0,0.3,9,1,11.8
12,10,2000,1000,-12.0,0.3,9,2,10.2
12,10,2000,1000,-12.0,0.3,9,3,8.4
12,10,2000,1000,-12.0,0.3,9,4,6.3
12,10,2000,1000,-12.0,0.3,9,5,5.4
12,10,2000,1000,-12.0,0.3,9,6,3.9
12,10,2000,1000,-12.0,0.3,9,7,2.7
12,10,2000,1000,-12.0,0.3,9,8,2.3
12,10,2000,1000,-12.0,0.3,9,9,1.1
12,10,2000,1000,-12.0,0.3,9,10,47.9
12,10,2000,1000,-12.0,0.3,10,1,9.1
12,10,2000,1000,-12.0,0.3,10,2,9.6
12,10,2000,1000,-12.0,0.3,10,3,6.7
12,10,2000,1000,-12.0,0.3,10,4,7.0
12,10,2000,1000,-12.0,0.3,10,5,5.4
12,10,2000,1000,-12.0,0.3,10,6,4.2
12,10,2000,1000,-12.0,0.3,10,7,2.2
12,10,2000,1000,-12.0,0.3,10,8,1.9
12,10,2000,1000,-12.0,0.3,10,9,1.9
12,10,2000,1000,-12.0,0.3,10,10,52.0
12,10,2000,1000,-12.0,0.3,11,1,8.4
12,10,2000,1000,-12.0,0.3,11,2,7.1
12,10,2000,1000,-12.0,0.3,11,3,6.8
12,10,2000,1000,-12.0,0.3,11,4,6.9
12,10,2000,1000,-12.0,0.3,11,5,3.9
12,10,2000,1000,-12.0,0.3,11,6,3.7
12,10,2000,1000,-12.0,0.3,11,7,2.9
12,10,2000,1000,-12.0,0.3,11,8,3.7
12,10,2000,1000,-12.0,0.3,11,9,2.3
12,10,2000,1000,-12.0,0.3,11,10,54.3
